word,is_clueable,zipf,pos,flags,theme_tags,banned,in_must_keep,sources
ACCIDIE,True,,,,,False,,PLAY|WL
ACCIDIES,True,,,,,False,,PLAY|WL
ACCIPITER,True,,,,,False,,PLAY|WL
ACCLAIM,True,3.29,noun,atomic=False,,False,,BAS|PLAY|WL
ACCLAIMED,True,3.7,verb,atomic=False,,False,,BAS|PLAY|WL
ACCLAIMER,True,,,,,False,,PLAY|WL
ACCLAIMS,True,,,,,False,,PLAY|WL
ACCLIMATE,True,,,,,False,,PLAY|WL
ACCLIVITY,True,,,,,False,,PLAY|WL
ACCOLADE,True,2.82,noun,atomic=False,,False,,BAS|PLAY|WL
ACCOLADES,True,3.17,noun,atomic=False,,False,,BAS|PLAY|WL
ACCOMPANY,True,3.81,verb,atomic=False,,False,,BAS|PLAY|WL
ACCORD,True,3.81,noun,atomic=False,,False,,BAS|PLAY|WL
ACCORDANT,True,,,,,False,,PLAY|WL
ACCORDED,True,3.02,verb,atomic=False,,False,,BAS|PLAY|WL
ACCORDER,True,,,,,False,,PLAY|WL
ACCORDERS,True,,,,,False,,PLAY|WL
ACCORDING,True,5.28,verb,atomic=False,,False,,BAS|PLAY|WL
ACCORDION,True,3.09,noun,atomic=False,,False,,BAS|PLAY|WL
ACCORDS,True,3.14,noun,atomic=False,,False,,BAS|PLAY|WL
ACCOST,True,,,,,False,,PLAY|WL
ACCOSTED,True,2.66,verb,atomic=False,,False,,BAS|PLAY|WL
ACCOSTING,True,,,,,False,,PLAY|WL
ACCOSTS,True,,,,,False,,PLAY|WL
ACCOUNT,True,5.21,noun,atomic=False,,False,,BAS|PLAY|WL
ACCOUNTED,True,3.82,verb,atomic=False,,False,,BAS|PLAY|WL
ACCOUNTS,True,4.73,noun,atomic=False,,False,,BAS|PLAY|WL
ACCOUTER,True,,,,,False,,PLAY|WL
ACCOUTERS,True,,,,,False,,PLAY|WL
ACCOUTRE,True,,,,,False,,PLAY|WL
ACCOUTRED,True,,,,,False,,PLAY|WL
ACCOUTRES,True,,,,,False,,PLAY|WL
ACCREDIT,True,,,,,False,,PLAY|WL
ACCREDITS,True,,,,,False,,PLAY|WL
ACCRETE,True,,,,,False,,PLAY|WL
ACCRETED,True,,,,,False,,PLAY|WL
ACCRETES,True,,,,,False,,PLAY|WL
ACCRETING,True,,,,,False,,PLAY|WL
ACCRETION,True,2.78,noun,atomic=False,,False,,BAS|PLAY|WL
ACCRETIVE,True,,,,,False,,PLAY|WL
ACCRUABLE,True,,,,,False,,PLAY|WL
ACCRUAL,True,,,,,False,,PLAY|WL
ACCRUALS,True,,,,,False,,PLAY|WL
ACCRUE,True,2.91,verb,atomic=False,,False,,BAS|PLAY|WL
ACCRUED,True,3.14,verb,atomic=False,,False,,BAS|PLAY|WL
ACCRUES,True,,,,,False,,PLAY|WL
ACCRUING,True,,,,,False,,PLAY|WL
ACCURACY,True,4.24,noun,atomic=False,,False,,BAS|PLAY|WL
ACCURATE,True,4.57,adj,atomic=False,,False,,BAS|PLAY|WL
ACCURSED,True,2.64,verb,atomic=False,,False,,BAS|PLAY|WL
ACCURST,True,,,,,False,,PLAY|WL
ACCUSAL,True,,,,,False,,PLAY|WL
ACCUSALS,True,,,,,False,,PLAY|WL
ACCUSANT,True,,,,,False,,PLAY|WL
ACCUSANTS,True,,,,,False,,PLAY|WL
ACCUSE,True,3.71,verb,atomic=False,,False,,BAS|PLAY|WL
ACCUSED,True,4.46,noun,atomic=False,,False,,BAS|PLAY|WL
ACCUSER,True,2.99,noun,atomic=False,,False,,BAS|PLAY|WL
ACCUSERS,True,2.86,noun,atomic=False,,False,,BAS|PLAY|WL
ACCUSES,True,3.42,verb,atomic=False,,False,,BAS|PLAY|WL
ACCUSING,True,3.74,verb,atomic=False,,False,,BAS|PLAY|WL
ACCUSTOM,True,,,,,False,,PLAY|WL
ACCUSTOMS,True,,,,,False,,PLAY|WL
ACE,True,4.11,noun,atomic=True,,False,,BAS|PLAY|WL
ACED,True,2.61,verb,atomic=True,,False,,BAS|PLAY|WL
ACEDIA,True,,,,,False,,PLAY|WL
ACEDIAS,True,,,,,False,,PLAY|WL
ACELDAMA,True,,,,,False,,PLAY|WL
ACELDAMAS,True,,,,,False,,PLAY|WL
ACELLULAR,True,,,,,False,,PLAY|WL
ACENTRIC,True,,,,,False,,PLAY|WL
ACEQUIA,True,,,,,False,,PLAY|WL
ACEQUIAS,True,,,,,False,,PLAY|WL
ACERATE,True,,,,,False,,PLAY|WL
ACERATED,True,,,,,False,,PLAY|WL
ACERB,True,,,,,False,,PLAY|WL
ACERBATE,True,,,,,False,,PLAY|WL
ACERBATED,True,,,,,False,,PLAY|WL
ACERBATES,True,,,,,False,,PLAY|WL
ACERBER,True,,,,,False,,PLAY|WL
ACERBEST,True,,,,,False,,PLAY|WL
ACERBIC,True,,,,,False,,PLAY|WL
ACERBITY,True,,,,,False,,PLAY|WL
ACEROLA,True,,,,,False,,PLAY|WL
ACEROLAS,True,,,,,False,,PLAY|WL
ACEROSE,True,,,,,False,,PLAY|WL
ACEROUS,True,,,,,False,,PLAY|WL
ACERVATE,True,,,,,False,,PLAY|WL
ACERVULI,True,,,,,False,,PLAY|WL
ACERVULUS,True,,,,,False,,PLAY|WL
ACES,True,3.39,noun,atomic=True,,False,,BAS|PLAY|WL
ACESCENT,True,,,,,False,,PLAY|WL
ACESCENTS,True,,,,,False,,PLAY|WL
ACETA,True,,,,,False,,PLAY|WL
ACETABULA,True,,,,,False,,PLAY|WL
ACETAL,True,,,,,False,,PLAY|WL
ACETALS,True,,,,,False,,PLAY|WL
ACETAMID,True,,,,,False,,PLAY|WL
ACETAMIDE,True,,,,,False,,PLAY|WL
ACETAMIDS,True,,,,,False,,PLAY|WL
ACETATE,True,3.15,noun,atomic=False,,False,,BAS|PLAY|WL
ACETATED,True,,,,,False,,PLAY|WL
ACETATES,True,,,,,False,,PLAY|WL
ACETIC,True,2.65,adj,atomic=True,,False,,BAS|PLAY|WL
ACETIFIED,True,,,,,False,,PLAY|WL
ACETIFIES,True,,,,,False,,PLAY|WL
ACETIFY,True,,,,,False,,PLAY|WL
ACETIN,True,,,,,False,,PLAY|WL
ACETINS,True,,,,,False,,PLAY|WL
ACETONE,True,2.79,noun,atomic=False,,False,,BAS|PLAY|WL
ACETONES,True,,,,,False,,PLAY|WL
ACETONIC,True,,,,,False,,PLAY|WL
ACETOSE,True,,,,,False,,PLAY|WL
ACETOUS,True,,,,,False,,PLAY|WL
ACETOXYL,True,,,,,False,,PLAY|WL
ACETOXYLS,True,,,,,False,,PLAY|WL
ACETUM,True,,,,,False,,PLAY|WL
ACETYL,True,2.72,noun,atomic=True,,False,,BAS|PLAY|WL
ACETYLATE,True,,,,,False,,PLAY|WL
ACETYLENE,True,,,,,False,,PLAY|WL
ACETYLIC,True,,,,,False,,PLAY|WL
ACETYLS,True,,,,,False,,PLAY|WL
ACHALASIA,True,,,,,False,,PLAY|WL
ACHE,True,3.43,noun,atomic=True,,False,,BAS|PLAY|WL
ACHED,True,,,,,False,,PLAY|WL
ACHENE,True,,,,,False,,PLAY|WL
ACHENES,True,,,,,False,,PLAY|WL
ACHENIAL,True,,,,,False,,PLAY|WL
ACHES,True,3.28,noun,atomic=True,,False,,BAS|PLAY|WL
ACHIER,True,,,,,False,,PLAY|WL
ACHIEST,True,,,,,False,,PLAY|WL
ACHIEVE,True,4.57,verb,atomic=True,,False,,BAS|PLAY|WL
ACHIEVED,True,4.49,verb,atomic=True,,False,,BAS|PLAY|WL
ACHIEVER,True,,,,,False,,PLAY|WL
ACHIEVERS,True,2.72,noun,atomic=False,,False,,BAS|PLAY|WL
ACHIEVES,True,3.33,verb,atomic=True,,False,,BAS|PLAY|WL
ACHIEVING,True,4.03,verb,atomic=False,,False,,BAS|PLAY|WL
ACHILLEA,True,,,,,False,,PLAY|WL
ACHILLEAS,True,,,,,False,,PLAY|WL
ACHINESS,True,,,,,False,,PLAY|WL
ACHING,True,3.29,noun,atomic=True,,False,,BAS|PLAY|WL
ACHINGLY,True,,,,,False,,PLAY|WL
ACHIOTE,True,,,,,False,,PLAY|WL
ACHIOTES,True,,,,,False,,PLAY|WL
ACHOLIA,True,,,,,False,,PLAY|WL
ACHOLIAS,True,,,,,False,,PLAY|WL
ACHOO,True,,,,,False,,PLAY|WL
ACHROMAT,True,,,,,False,,PLAY|WL
ACHROMATS,True,,,,,False,,PLAY|WL
ACHROMIC,True,,,,,False,,PLAY|WL
ACHY,True,,,,,False,,PLAY|WL
ACICULA,True,,,,,False,,PLAY|WL
ACICULAE,True,,,,,False,,PLAY|WL
ACICULAR,True,,,,,False,,PLAY|WL
ACICULAS,True,,,,,False,,PLAY|WL
ACICULUM,True,,,,,False,,PLAY|WL
ACICULUMS,True,,,,,False,,PLAY|WL
ACID,True,4.45,noun,atomic=True,,False,,BAS|PLAY|WL
ACIDEMIA,True,,,,,False,,PLAY|WL
ACIDEMIAS,True,,,,,False,,PLAY|WL
ACIDHEAD,True,,,,,False,,PLAY|WL
ACIDHEADS,True,,,,,False,,PLAY|WL
ACIDIC,True,3.34,adj,atomic=True,,False,,BAS|PLAY|WL
ACIDIFIED,True,,,,,False,,PLAY|WL
ACIDIFIER,True,,,,,False,,PLAY|WL
ACIDIFIES,True,,,,,False,,PLAY|WL
ACIDIFY,True,,,,,False,,PLAY|WL
ACIDITIES,True,,,,,False,,PLAY|WL
ACIDITY,True,3.2,noun,atomic=False,,False,,BAS|PLAY|WL
ACIDLY,True,,,,,False,,PLAY|WL
ACIDNESS,True,,,,,False,,PLAY|WL
ACIDOPHIL,True,,,,,False,,PLAY|WL
ACIDOSES,True,,,,,False,,PLAY|WL
ACIDOSIS,True,,,,,False,,PLAY|WL
ACIDOTIC,True,,,,,False,,PLAY|WL
ACIDS,True,3.85,noun,atomic=True,,False,,BAS|PLAY|WL
ACIDULATE,True,,,,,False,,PLAY|WL
ACIDULENT,True,,,,,False,,PLAY|WL
ACIDULOUS,True,,,,,False,,PLAY|WL
ACIDURIA,True,,,,,False,,PLAY|WL
ACIDURIAS,True,,,,,False,,PLAY|WL
ACIDY,True,,,,,False,,PLAY|WL
ACIERATE,True,,,,,False,,PLAY|WL
ACIERATED,True,,,,,False,,PLAY|WL
ACIERATES,True,,,,,False,,PLAY|WL
ACIFORM,True,,,,,False,,PLAY|WL
ACINAR,True,,,,,False,,PLAY|WL
ACING,True,,,,,False,,PLAY|WL
ACINI,True,,,,,False,,PLAY|WL
ACINIC,True,,,,,False,,PLAY|WL
ACINOSE,True,,,,,False,,PLAY|WL
ACINOUS,True,,,,,False,,PLAY|WL
ACINUS,True,,,,,False,,PLAY|WL
ACKEE,True,,,,,False,,PLAY|WL
ACKEES,True,,,,,False,,PLAY|WL
ACLINIC,True,,,,,False,,PLAY|WL
ACMATIC,True,,,,,False,,PLAY|WL
ACME,True,2.89,noun,atomic=True,,False,,BAS|PLAY|WL
ACMES,True,,,,,False,,PLAY|WL
ACMIC,True,,,,,False,,PLAY|WL
ACNE,True,3.66,noun,atomic=False,,False,,BAS|PLAY|WL
ACNED,True,,,,,False,,PLAY|WL
ACNES,True,,,,,False,,PLAY|WL
ACNODE,True,,,,,False,,PLAY|WL
ACNODES,True,,,,,False,,PLAY|WL
ACOCK,True,,,,,False,,PLAY|WL
ACOLD,True,,,,,False,,PLAY|WL
ACOLYTE,True,,,,,False,,PLAY|WL
ACOLYTES,True,,,,,False,,PLAY|WL
ACONITE,True,,,,,False,,PLAY|WL
ACONITES,True,,,,,False,,PLAY|WL
ACONITIC,True,,,,,False,,PLAY|WL
ACONITUM,True,,,,,False,,PLAY|WL
ACONITUMS,True,,,,,False,,PLAY|WL
ACORN,True,3.08,noun,atomic=True,,False,,BAS|PLAY|WL
ACORNS,True,2.81,noun,atomic=True,,False,,BAS|PLAY|WL
ACOUSTIC,True,3.98,noun,atomic=False,,False,,BAS|PLAY|WL
ACOUSTICS,True,3.1,noun,atomic=False,,False,,BAS|PLAY|WL
ACQUAINT,True,,,,,False,,PLAY|WL
ACQUAINTS,True,,,,,False,,PLAY|WL
ACQUEST,True,,,,,False,,PLAY|WL
ACQUESTS,True,,,,,False,,PLAY|WL
ACQUIESCE,True,,,,,False,,PLAY|WL
ACQUIRE,True,4.13,verb,atomic=False,,False,,BAS|PLAY|WL
ACQUIRED,True,4.4,verb,atomic=False,,False,,BAS|PLAY|WL
ACQUIRER,True,,,,,False,,PLAY|WL
ACQUIRERS,True,,,,,False,,PLAY|WL
ACQUIRES,True,3.29,verb,atomic=False,,False,,BAS|PLAY|WL
ACQUIRING,True,3.8,noun,atomic=False,,False,,BAS|PLAY|WL
ACQUIT,True,,,,,False,,PLAY|WL
ACQUITS,True,,,,,False,,PLAY|WL
ACQUITTAL,True,3.04,noun,atomic=False,,False,,BAS|PLAY|WL
ACQUITTED,True,3.44,verb,atomic=False,,False,,BAS|PLAY|WL
ACQUITTER,True,,,,,False,,PLAY|WL
ACRASIA,True,,,,,False,,PLAY|WL
ACRASIAS,True,,,,,False,,PLAY|WL
ACRASIN,True,,,,,False,,PLAY|WL
ACRASINS,True,,,,,False,,PLAY|WL
ACRE,True,3.93,noun,atomic=True,,False,,BAS|PLAY|WL
ACREAGE,True,3.05,noun,atomic=True,,False,,BAS|PLAY|WL
ACREAGES,True,,,,,False,,PLAY|WL
ACRED,True,,,,,False,,PLAY|WL
ACRES,True,4.17,noun,atomic=True,,False,,BAS|PLAY|WL
ACRID,True,,,,,False,,PLAY|WL
ACRIDER,True,,,,,False,,PLAY|WL
ACRIDEST,True,,,,,False,,PLAY|WL
ACRIDINE,True,,,,,False,,PLAY|WL
ACRIDINES,True,,,,,False,,PLAY|WL
ACRIDITY,True,,,,,False,,PLAY|WL
ACRIDLY,True,,,,,False,,PLAY|WL
ACRIDNESS,True,,,,,False,,PLAY|WL
ACRIMONY,True,,,,,False,,PLAY|WL
ACRITARCH,True,,,,,False,,PLAY|WL
ACROBAT,True,2.72,noun,atomic=False,,False,,BAS|PLAY|WL
ACROBATIC,True,2.81,adj,atomic=False,,False,,BAS|PLAY|WL
ACROBATS,True,,,,,False,,PLAY|WL
ACRODONT,True,,,,,False,,PLAY|WL
ACRODONTS,True,,,,,False,,PLAY|WL
ACROGEN,True,,,,,False,,PLAY|WL
ACROGENS,True,,,,,False,,PLAY|WL
ACROLECT,True,,,,,False,,PLAY|WL
ACROLECTS,True,,,,,False,,PLAY|WL
ACROLEIN,True,,,,,False,,PLAY|WL
ACROLEINS,True,,,,,False,,PLAY|WL
ACROLITH,True,,,,,False,,PLAY|WL
ACROLITHS,True,,,,,False,,PLAY|WL
ACROMIA,True,,,,,False,,PLAY|WL
ACROMIAL,True,,,,,False,,PLAY|WL
ACROMION,True,,,,,False,,PLAY|WL
ACROMIONS,True,,,,,False,,PLAY|WL
ACRONIC,True,,,,,False,,PLAY|WL
ACRONYM,True,3.38,noun,atomic=False,,False,,BAS|PLAY|WL
ACRONYMIC,True,,,,,False,,PLAY|WL
ACRONYMS,True,2.87,noun,atomic=True,,False,,BAS|PLAY|WL
ACROPETAL,True,,,,,False,,PLAY|WL
ACROPHOBE,True,,,,,False,,PLAY|WL
ACROPOLIS,True,2.73,noun,atomic=False,,False,,BAS|PLAY|WL
ACROSOMAL,True,,,,,False,,PLAY|WL
ACROSOME,True,,,,,False,,PLAY|WL
ACROSOMES,True,,,,,False,,PLAY|WL
ACROSS,True,5.25,adv,atomic=True,,False,,BAS|PLAY|WL
ACROSTIC,True,,,,,False,,PLAY|WL
ACROSTICS,True,,,,,False,,PLAY|WL
ACROTIC,True,,,,,False,,PLAY|WL
ACROTISM,True,,,,,False,,PLAY|WL
ACROTISMS,True,,,,,False,,PLAY|WL
ACRYLATE,True,,,,,False,,PLAY|WL
ACRYLATES,True,,,,,False,,PLAY|WL
ACRYLIC,True,3.42,noun,atomic=True,,False,,BAS|PLAY|WL
ACRYLICS,True,,,,,False,,PLAY|WL
ACT,True,5.3,noun,atomic=True,,False,,BAS|PLAY|WL
ACTA,True,,,,,False,,PLAY|WL
ACTABLE,True,,,,,False,,PLAY|WL
ACTED,True,4.28,verb,atomic=False,,False,,BAS|PLAY|WL
ACTIN,True,3.14,noun,atomic=True,,False,,BAS|PLAY|WL
ACTINAL,True,,,,,False,,PLAY|WL
ACTING,True,4.82,noun,atomic=False,,False,,BAS|PLAY|WL
ACTINGS,True,,,,,False,,PLAY|WL
ACTINIA,True,,,,,False,,PLAY|WL
ACTINIAE,True,,,,,False,,PLAY|WL
ACTINIAN,True,,,,,False,,PLAY|WL
ACTINIANS,True,,,,,False,,PLAY|WL
ACTINIAS,True,,,,,False,,PLAY|WL
ACTINIC,True,,,,,False,,PLAY|WL
ACTINIDE,True,,,,,False,,PLAY|WL
ACTINIDES,True,,,,,False,,PLAY|WL
ACTINISM,True,,,,,False,,PLAY|WL
ACTINISMS,True,,,,,False,,PLAY|WL
ACTINIUM,True,,,,,False,,PLAY|WL
ACTINIUMS,True,,,,,False,,PLAY|WL
ACTINOID,True,,,,,False,,PLAY|WL
ACTINOIDS,True,,,,,False,,PLAY|WL
ACTINON,True,,,,,False,,PLAY|WL
ACTINONS,True,,,,,False,,PLAY|WL
ACTINS,True,,,,,False,,PLAY|WL
ACTION,True,5.25,noun,atomic=False,,False,,BAS|PLAY|WL
ACTIONS,True,4.82,noun,atomic=False,,False,,BAS|PLAY|WL
ACTIVATE,True,3.76,verb,atomic=False,,False,,BAS|PLAY|WL
ACTIVATED,True,4.01,verb,atomic=False,,False,,BAS|PLAY|WL
ACTIVATES,True,3.18,verb,atomic=False,,False,,BAS|PLAY|WL
ACTIVATOR,True,2.78,noun,atomic=False,,False,,BAS|PLAY|WL
ACTIVE,True,4.93,noun,atomic=False,,False,,BAS|PLAY|WL
ACTIVELY,True,4.23,adv,atomic=False,,False,,BAS|PLAY|WL
ACTIVES,True,2.6,noun,atomic=False,,False,,BAS|PLAY|WL
ACTIVISM,True,3.67,noun,atomic=False,,False,,BAS|PLAY|WL
ACTIVISMS,True,,,,,False,,PLAY|WL
ACTIVIST,True,4.13,noun,atomic=False,,False,,BAS|PLAY|WL
ACTIVISTS,True,4.13,noun,atomic=False,,False,,BAS|PLAY|WL
ACTIVITY,True,4.86,noun,atomic=False,,False,,BAS|PLAY|WL
ACTIVIZE,True,,,,,False,,PLAY|WL
ACTIVIZED,True,,,,,False,,PLAY|WL
ACTIVIZES,True,,,,,False,,PLAY|WL
ACTOR,True,4.65,noun,atomic=False,,False,,BAS|PLAY|WL
ACTORISH,True,,,,,False,,PLAY|WL
ACTORS,True,4.4,noun,atomic=False,,False,,BAS|PLAY|WL
ACTRESS,True,4.45,noun,atomic=False,,False,,BAS|PLAY|WL
ACTRESSES,True,3.49,noun,atomic=False,,False,,BAS|PLAY|WL
ACTRESSY,True,,,,,False,,PLAY|WL
ACTS,True,4.64,noun,atomic=True,,False,,BAS|PLAY|WL
ACTUAL,True,4.85,adj,atomic=False,,False,,BAS|PLAY|WL
ACTUALITY,True,3.1,noun,atomic=False,,False,,BAS|PLAY|WL
ACTUALIZE,True,,,,,False,,PLAY|WL
ACTUALLY,True,5.49,adv,atomic=False,,False,,BAS|PLAY|WL
ACTUARIAL,True,2.79,adj,atomic=False,,False,,BAS|PLAY|WL
ACTUARIES,True,,,,,False,,PLAY|WL
ACTUARY,True,,,,,False,,PLAY|WL
ACTUATE,True,,,,,False,,PLAY|WL
ACTUATED,True,,,,,False,,PLAY|WL
ACTUATES,True,,,,,False,,PLAY|WL
ACTUATING,True,,,,,False,,PLAY|WL
ACTUATION,True,,,,,False,,PLAY|WL
ACTUATOR,True,2.77,noun,atomic=False,,False,,BAS|PLAY|WL
ACTUATORS,True,2.72,noun,atomic=False,,False,,BAS|PLAY|WL
ACUATE,True,,,,,False,,PLAY|WL
ACUITIES,True,,,,,False,,PLAY|WL
ACUITY,True,2.81,noun,atomic=False,,False,,BAS|PLAY|WL
ACULEATE,True,,,,,False,,PLAY|WL
ACULEI,True,,,,,False,,PLAY|WL
ACULEUS,True,,,,,False,,PLAY|WL
ACUMEN,True,2.91,noun,atomic=False,,False,,BAS|PLAY|WL
ACUMENS,True,,,,,False,,PLAY|WL
ACUMINATE,True,,,,,False,,PLAY|WL
ACUTANCE,True,,,,,False,,PLAY|WL
ACUTANCES,True,,,,,False,,PLAY|WL
ACUTE,True,4.0,noun,atomic=True,,False,,BAS|PLAY|WL
ACUTELY,True,3.13,adv,atomic=False,,False,,BAS|PLAY|WL
ACUTENESS,True,,,,,False,,PLAY|WL
ACUTER,True,,,,,False,,PLAY|WL
ACUTES,True,,,,,False,,PLAY|WL
ACUTEST,True,,,,,False,,PLAY|WL
ACYCLIC,True,,,,,False,,PLAY|WL
ACYCLOVIR,True,,,,,False,,PLAY|WL
ACYL,True,,,,,False,,PLAY|WL
ACYLATE,True,,,,,False,,PLAY|WL
ACYLATED,True,,,,,False,,PLAY|WL
ACYLATES,True,,,,,False,,PLAY|WL
ACYLATING,True,,,,,False,,PLAY|WL
ACYLATION,True,,,,,False,,PLAY|WL
ACYLOIN,True,,,,,False,,PLAY|WL
ACYLOINS,True,,,,,False,,PLAY|WL
ACYLS,True,,,,,False,,PLAY|WL
AD,True,,,,,False,,PLAY|WL
ADAGE,True,2.95,noun,atomic=True,,False,,BAS|PLAY|WL
ADAGES,True,,,,,False,,PLAY|WL
ADAGIAL,True,,,,,False,,PLAY|WL
ADAGIO,True,,,,,False,,PLAY|WL
ADAGIOS,True,,,,,False,,PLAY|WL
ADAMANCE,True,,,,,False,,PLAY|WL
ADAMANCES,True,,,,,False,,PLAY|WL
ADAMANCY,True,,,,,False,,PLAY|WL
ADAMANT,True,3.28,noun,atomic=True,,False,,BAS|PLAY|WL
ADAMANTLY,True,2.69,adv,atomic=False,,False,,BAS|PLAY|WL
ADAMANTS,True,,,,,False,,PLAY|WL
ADAMSITE,True,,,,,False,,PLAY|WL
ADAMSITES,True,,,,,False,,PLAY|WL
ADAPT,True,3.98,verb,atomic=True,,False,,BAS|PLAY|WL
ADAPTABLE,True,3.12,adj,atomic=False,,False,,BAS|PLAY|WL
ADAPTED,True,4.17,verb,atomic=False,,False,,BAS|PLAY|WL
ADAPTER,True,3.6,noun,atomic=True,,False,,BAS|PLAY|WL
ADAPTERS,True,2.86,noun,atomic=True,,False,,BAS|PLAY|WL
ADAPTING,True,3.5,verb,atomic=False,,False,,BAS|PLAY|WL
ADAPTION,True,2.73,noun,atomic=False,,False,,BAS|PLAY|WL
ADAPTIONS,True,,,,,False,,PLAY|WL
ADAPTIVE,True,3.61,adj,atomic=False,,False,,BAS|PLAY|WL
ADAPTOR,True,2.64,noun,atomic=False,,False,,BAS|PLAY|WL
ADAPTORS,True,,,,,False,,PLAY|WL
ADAPTS,True,2.88,verb,atomic=True,,False,,BAS|PLAY|WL
ADAXIAL,True,,,,,False,,PLAY|WL
ADD,True,5.09,noun,atomic=True,,False,,BAS|PLAY|WL
ADDABLE,True,,,,,False,,PLAY|WL
ADDAX,True,,,,,False,,PLAY|WL
ADDAXES,True,,,,,False,,PLAY|WL
ADDED,True,5.16,verb,atomic=True,,False,,BAS|PLAY|WL
ADDEDLY,True,,,,,False,,PLAY|WL
ADDEND,True,,,,,False,,PLAY|WL
ADDENDA,True,,,,,False,,PLAY|WL
ADDENDS,True,,,,,False,,PLAY|WL
ADDENDUM,True,2.89,noun,atomic=False,,False,,BAS|PLAY|WL
ADDER,True,2.69,noun,atomic=True,,False,,BAS|PLAY|WL
ADDERS,True,,,,,False,,PLAY|WL
ADDIBLE,True,,,,,False,,PLAY|WL
ADDICT,True,3.68,noun,atomic=False,,False,,BAS|PLAY|WL
ADDICTED,True,3.82,verb,atomic=False,,False,,BAS|PLAY|WL
ADDICTING,True,2.82,verb,atomic=False,,False,,BAS|PLAY|WL
ADDICTION,True,4.14,noun,atomic=False,,False,,BAS|PLAY|WL
ADDICTIVE,True,3.61,adj,atomic=False,,False,,BAS|PLAY|WL
ADDICTS,True,3.5,noun,atomic=False,,False,,BAS|PLAY|WL
ADDING,True,4.67,verb,atomic=True,,False,,BAS|PLAY|WL
ADDITION,True,5.01,noun,atomic=False,,False,,BAS|PLAY|WL
ADDITIONS,True,3.8,noun,atomic=False,,False,,BAS|PLAY|WL
ADDITIVE,True,3.33,noun,atomic=False,,False,,BAS|PLAY|WL
ADDITIVES,True,3.25,noun,atomic=False,,False,,BAS|PLAY|WL
ADDITORY,True,,,,,False,,PLAY|WL
ADDLE,True,,,,,False,,PLAY|WL
ADDLED,True,,,,,False,,PLAY|WL
ADDLES,True,,,,,False,,PLAY|WL
ADDLING,True,,,,,False,,PLAY|WL
ADDRESS,True,4.91,noun,atomic=False,,False,,BAS|PLAY|WL
ADDRESSED,True,4.26,verb,atomic=False,,False,,BAS|PLAY|WL
ADDRESSEE,True,,,,,False,,PLAY|WL
ADDRESSER,True,,,,,False,,PLAY|WL
ADDRESSES,True,4.13,noun,atomic=False,,False,,BAS|PLAY|WL
ADDREST,True,,,,,False,,PLAY|WL
ADDS,True,4.38,noun,atomic=True,,False,,BAS|PLAY|WL
ADDUCE,True,,,,,False,,PLAY|WL
ADDUCED,True,,,,,False,,PLAY|WL
ADDUCENT,True,,,,,False,,PLAY|WL
ADDUCER,True,,,,,False,,PLAY|WL
ADDUCERS,True,,,,,False,,PLAY|WL
ADDUCES,True,,,,,False,,PLAY|WL
ADDUCING,True,,,,,False,,PLAY|WL
ADDUCT,True,,,,,False,,PLAY|WL
ADDUCTED,True,,,,,False,,PLAY|WL
ADDUCTING,True,,,,,False,,PLAY|WL
ADDUCTION,True,,,,,False,,PLAY|WL
ADDUCTIVE,True,,,,,False,,PLAY|WL
ADDUCTOR,True,,,,,False,,PLAY|WL
ADDUCTORS,True,,,,,False,,PLAY|WL
ADDUCTS,True,,,,,False,,PLAY|WL
ADEEM,True,,,,,False,,PLAY|WL
ADEEMED,True,,,,,False,,PLAY|WL
ADEEMING,True,,,,,False,,PLAY|WL
ADEEMS,True,,,,,False,,PLAY|WL
ADENINE,True,,,,,False,,PLAY|WL
ADENINES,True,,,,,False,,PLAY|WL
ADENITIS,True,,,,,False,,PLAY|WL
ADENOID,True,,,,,False,,PLAY|WL
ADENOIDAL,True,,,,,False,,PLAY|WL
ADENOIDS,True,,,,,False,,PLAY|WL
ADENOMA,True,,,,,False,,PLAY|WL
ADENOMAS,True,,,,,False,,PLAY|WL
ADENOMATA,True,,,,,False,,PLAY|WL
ADENOSES,True,,,,,False,,PLAY|WL
ADENOSINE,True,2.68,noun,atomic=False,,False,,BAS|PLAY|WL
ADENOSIS,True,,,,,False,,PLAY|WL
ADENYL,True,,,,,False,,PLAY|WL
ADENYLS,True,,,,,False,,PLAY|WL
ADEPT,True,3.33,noun,atomic=True,,False,,BAS|PLAY|WL
ADEPTER,True,,,,,False,,PLAY|WL
ADEPTEST,True,,,,,False,,PLAY|WL
ADEPTLY,True,,,,,False,,PLAY|WL
ADEPTNESS,True,,,,,False,,PLAY|WL
ADEPTS,True,,,,,False,,PLAY|WL
ADEQUACY,True,2.85,noun,atomic=False,,False,,BAS|PLAY|WL
ADEQUATE,True,4.05,adj,atomic=False,,False,,BAS|PLAY|WL
ADHERE,True,3.57,verb,atomic=False,,False,,BAS|PLAY|WL
ADHERED,True,3.12,verb,atomic=False,,False,,BAS|PLAY|WL
ADHERENCE,True,3.34,noun,atomic=False,,False,,BAS|PLAY|WL
ADHEREND,True,,,,,False,,PLAY|WL
ADHERENDS,True,,,,,False,,PLAY|WL
ADHERENT,True,2.6,noun,atomic=False,,False,,BAS|PLAY|WL
ADHERENTS,True,3.13,noun,atomic=False,,False,,BAS|PLAY|WL
ADHERER,True,,,,,False,,PLAY|WL
