word,pos,zipf,flags,theme_tags
expect,verb,5.01,atomic=False,
expectant,adj,2.95,atomic=False,
expected,verb,4.96,atomic=False,
expecting,verb,4.42,atomic=False,
expects,verb,3.89,atomic=False,
expedient,noun,2.83,atomic=False,
expedite,verb,3.05,atomic=False,
expedited,verb,2.98,atomic=False,
expel,verb,3.26,atomic=False,
expelled,verb,3.7,atomic=False,
expelling,noun,2.78,atomic=False,
expend,verb,2.9,atomic=False,
expended,verb,2.97,atomic=False,
expense,noun,4.23,atomic=False,
expenses,noun,4.33,atomic=False,
expensive,adj,4.69,atomic=False,
expert,noun,4.56,atomic=False,
expertise,noun,4.06,atomic=False,
expertly,adv,2.93,atomic=False,
experts,noun,4.52,atomic=False,
expire,verb,3.54,atomic=False,
expired,verb,3.81,atomic=False,
expires,verb,3.52,atomic=False,
expiring,verb,3.01,atomic=False,
expiry,noun,3.0,atomic=False,
explain,verb,4.89,atomic=False,
explained,verb,4.59,atomic=False,
explains,verb,4.42,atomic=False,
explicit,adj,3.96,atomic=False,
explode,verb,3.8,atomic=False,
exploded,verb,3.77,atomic=False,
explodes,verb,3.41,atomic=False,
exploding,verb,3.53,atomic=False,
exploit,noun,3.83,atomic=False,
exploited,verb,3.68,atomic=False,
exploits,noun,3.53,atomic=False,
explore,verb,4.31,atomic=False,
explored,verb,3.9,atomic=False,
explorer,noun,3.85,atomic=False,
explorers,noun,3.41,atomic=False,
explores,verb,3.64,atomic=False,
exploring,verb,4.06,atomic=False,
explosion,noun,4.22,atomic=False,
explosive,noun,3.97,atomic=False,
expo,noun,3.64,atomic=False,
exponent,noun,2.95,atomic=False,
exponents,noun,2.79,atomic=False,
export,noun,4.24,atomic=False,
exported,verb,3.56,atomic=False,
exporter,noun,3.29,atomic=False,
exporters,noun,3.3,atomic=False,
exporting,noun,3.43,atomic=False,
exports,noun,4.09,atomic=False,
expos,noun,2.62,atomic=False,
expose,noun,3.98,atomic=False,
exposed,verb,4.51,atomic=False,
exposes,noun,3.42,atomic=False,
exposing,verb,3.78,atomic=False,
exposure,noun,4.44,atomic=False,
exposures,noun,3.26,atomic=False,
express,noun,4.68,atomic=False,
expressed,verb,4.52,atomic=False,
expresses,noun,3.61,atomic=False,
expressly,adv,3.48,atomic=False,
expulsion,noun,3.41,atomic=False,
expunged,verb,2.67,atomic=False,
exquisite,adj,3.61,atomic=False,
extant,adj,3.25,atomic=False,
extend,verb,4.34,atomic=False,
extended,verb,4.64,atomic=False,
extending,verb,4.04,atomic=False,
extends,verb,3.99,atomic=False,
extension,noun,4.46,atomic=False,
extensive,adj,4.49,atomic=False,
extent,noun,4.47,atomic=False,
exterior,noun,3.91,atomic=False,
external,noun,4.52,atomic=False,
extinct,adj,3.66,atomic=False,
extort,verb,2.82,atomic=False,
extortion,noun,3.29,atomic=False,
extra,noun,4.98,atomic=False,
extract,noun,4.02,atomic=False,
extracted,verb,3.68,atomic=False,
extractor,noun,2.72,atomic=False,
extracts,noun,3.45,atomic=False,
extras,noun,3.6,atomic=False,
extreme,noun,4.6,atomic=False,
extremely,adv,4.79,atomic=False,
extremes,noun,3.47,atomic=False,
extremism,noun,3.31,atomic=False,
extremist,noun,3.46,atomic=False,
extremity,noun,3.0,atomic=False,
extrinsic,adj,2.62,atomic=False,
extruded,verb,2.64,atomic=False,
extrusion,noun,2.76,atomic=False,
exuberant,adj,2.97,atomic=False,
exudes,verb,2.61,atomic=False,
eye,noun,5.02,atomic=True,
eyeball,noun,3.1,atomic=False,
eyeballs,noun,3.21,atomic=False,
eyebrow,noun,3.37,atomic=False,
eyebrows,noun,3.75,atomic=False,
eyed,verb,3.96,atomic=True,
eyeing,verb,3.16,atomic=False,
eyelash,noun,2.84,atomic=False,
eyelashes,noun,3.12,atomic=False,
eyelid,noun,3.01,atomic=False,
eyelids,noun,3.16,atomic=False,
eyeliner,noun,3.16,atomic=False,
eyes,noun,5.21,atomic=True,
eyesight,noun,3.28,atomic=False,
eyesore,noun,2.61,atomic=False,
eyre,noun,3.13,atomic=True,
fable,noun,3.16,atomic=False,
fabled,adj,2.89,atomic=False,
fables,noun,2.97,atomic=False,
fabric,noun,4.08,atomic=False,
fabricate,verb,2.89,atomic=False,
fabrics,noun,3.58,atomic=False,
fabulous,adj,4.08,atomic=False,
facade,noun,3.42,atomic=False,
facades,noun,2.76,atomic=False,
face,noun,5.45,atomic=True,
faced,verb,4.49,atomic=True,
faceless,adj,2.98,atomic=False,
faces,noun,4.59,atomic=True,
facet,noun,3.18,atomic=True,
faceted,adj,2.94,atomic=True,
facets,noun,3.26,atomic=True,
facial,noun,4.1,atomic=False,
facials,noun,2.65,atomic=False,
facile,adj,2.61,atomic=True,
facility,noun,4.6,atomic=False,
facing,noun,4.5,atomic=False,
facsimile,noun,2.97,atomic=False,
fact,noun,5.41,atomic=True,
faction,noun,3.79,atomic=False,
factions,noun,3.76,atomic=False,
factor,noun,4.67,atomic=False,
factored,verb,2.98,atomic=False,
factories,noun,3.95,atomic=False,
factoring,noun,2.96,atomic=False,
factors,noun,4.64,atomic=False,
factory,noun,4.55,atomic=False,
facts,noun,4.72,atomic=True,
factual,adj,3.61,atomic=False,
factually,adv,2.81,atomic=False,
faculties,noun,3.36,atomic=False,
faculty,noun,4.32,atomic=False,
fad,noun,3.26,atomic=True,
fade,noun,3.86,atomic=True,
faded,verb,3.73,atomic=False,
fades,noun,3.41,atomic=True,
fading,noun,3.61,atomic=False,
fads,noun,2.7,atomic=True,
faeces,noun,2.71,atomic=False,
faerie,noun,2.72,atomic=True,
fag,noun,3.32,atomic=True,
faggot,noun,3.48,atomic=False,
faggots,noun,2.94,atomic=False,
fags,noun,2.94,atomic=True,
fail,verb,4.61,atomic=True,
failed,verb,4.82,atomic=True,
failing,noun,4.3,atomic=False,
failings,noun,3.07,atomic=False,
fails,verb,4.26,atomic=True,
failure,noun,4.72,atomic=False,
failures,noun,3.99,atomic=False,
faint,noun,3.78,atomic=True,
fainted,verb,3.12,atomic=False,
faintest,adj,2.75,atomic=True,
fainting,verb,3.01,atomic=False,
faintly,adv,3.03,atomic=False,
fair,noun,4.99,atomic=True,
fairer,adj,3.09,atomic=False,
fairest,adj,3.09,atomic=True,
fairies,noun,3.31,atomic=True,
fairing,verb,2.7,atomic=False,
fairly,adv,4.5,atomic=False,
fairness,noun,3.77,atomic=False,
fairs,noun,3.39,atomic=True,
fairway,noun,2.93,atomic=False,
fairy,noun,4.08,atomic=True,
faith,noun,4.82,atomic=True,
faithful,noun,4.1,atomic=False,
faithless,adj,2.69,atomic=False,
faiths,noun,3.2,atomic=True,
fake,noun,4.65,atomic=True,
faked,verb,3.35,atomic=True,
faker,noun,2.81,atomic=False,
fakes,noun,3.23,atomic=True,
faking,verb,3.44,atomic=False,
falafel,noun,2.64,atomic=True,
falcon,noun,3.74,atomic=False,
falconer,noun,2.81,atomic=False,
falcons,noun,3.58,atomic=False,
fall,noun,5.13,atomic=True,
fallacies,noun,2.78,atomic=False,
fallacy,noun,3.21,atomic=False,
fallback,noun,2.66,atomic=False,
fallen,verb,4.39,atomic=False,
falling,verb,4.66,atomic=False,
fallout,noun,3.69,atomic=False,
fallow,noun,2.83,atomic=False,
falls,noun,4.63,atomic=True,
false,adj,4.63,atomic=True,
falsehood,noun,2.92,atomic=False,
falsely,adv,3.61,atomic=False,
falsetto,noun,2.69,atomic=False,
falsified,verb,2.92,atomic=False,
falter,noun,2.82,atomic=False,
faltered,verb,2.8,atomic=False,
faltering,noun,2.71,atomic=False,
fame,noun,4.34,atomic=True,
famed,adj,3.6,atomic=True,
familial,adj,3.22,atomic=False,
familiar,noun,4.61,atomic=False,
families,noun,4.94,atomic=False,
family,noun,5.66,atomic=False,
famine,noun,3.61,atomic=True,
famines,noun,2.64,atomic=True,
famous,adj,4.84,atomic=False,
famously,adv,3.49,atomic=False,
fan,noun,4.92,atomic=True,
fanatic,noun,3.23,atomic=False,
fanatical,adj,3.02,atomic=False,
fanatics,noun,3.2,atomic=False,
fancied,verb,3.13,atomic=False,
fancier,noun,2.6,atomic=False,
fancies,noun,3.03,atomic=False,
fanciful,adj,2.97,atomic=False,
fancy,noun,4.35,atomic=False,
fandango,noun,2.68,atomic=False,
fandom,noun,3.51,atomic=False,
fanfare,noun,3.2,atomic=False,
fang,noun,3.34,atomic=True,
fangs,noun,3.02,atomic=True,
fanned,verb,2.74,atomic=True,
fanning,verb,3.11,atomic=False,
fanny,noun,3.47,atomic=False,
fans,noun,5.03,atomic=True,
fantasia,noun,2.92,atomic=False,
fantasies,noun,3.62,atomic=False,
fantasize,verb,2.82,atomic=False,
fantastic,adj,4.71,atomic=False,
fantasy,noun,4.52,atomic=False,
far,noun,5.5,atomic=True,
faraday,noun,2.97,atomic=False,
faraway,adj,2.99,atomic=False,
farce,noun,3.33,atomic=True,
farcical,adj,2.65,atomic=False,
fare,noun,3.94,atomic=True,
fared,verb,3.08,atomic=True,
fares,noun,3.61,atomic=True,
farewell,noun,3.89,atomic=True,
farina,noun,2.68,atomic=False,
faring,verb,2.67,atomic=False,
farm,noun,4.75,atomic=True,
farmed,verb,3.25,atomic=True,
farmer,noun,4.15,atomic=True,
farmers,noun,4.43,atomic=False,
farmhouse,noun,3.42,atomic=False,
farming,noun,4.21,atomic=False,
farmland,noun,3.35,atomic=False,
farms,noun,4.14,atomic=True,
farrow,noun,2.93,atomic=False,
fart,noun,3.59,atomic=True,
farted,verb,2.78,atomic=False,
farther,adj,3.85,atomic=False,
farthest,adj,3.06,atomic=False,
farthing,noun,2.62,atomic=False,
farting,noun,2.97,atomic=False,
farts,noun,3.19,atomic=True,
fas,noun,3.04,atomic=True,
fascia,noun,2.98,atomic=False,
fascism,noun,3.58,atomic=False,
fascist,noun,3.79,atomic=False,
fascists,noun,3.37,atomic=False,
fashion,noun,4.82,atomic=False,
fashioned,verb,3.94,atomic=False,
fashions,noun,3.22,atomic=False,
fast,noun,5.13,atomic=True,
fastball,noun,3.05,atomic=False,
fasted,verb,2.64,atomic=False,
fasten,verb,2.98,atomic=False,
fastened,verb,3.02,atomic=False,
fasteners,noun,2.75,atomic=False,
fastening,noun,2.79,atomic=False,
faster,adj,4.64,atomic=True,
fastest,adj,4.24,atomic=True,
fasting,noun,3.57,atomic=False,
fat,noun,4.85,atomic=True,
fatal,adj,4.1,atomic=False,
fatality,noun,3.16,atomic=False,
fatally,adv,3.33,atomic=False,
fate,noun,4.36,atomic=True,
fated,verb,3.19,atomic=False,
fateful,adj,3.06,atomic=False,
fates,noun,3.18,atomic=True,
father,noun,5.26,atomic=False,
fathered,verb,2.9,atomic=False,
fatherly,adj,2.6,atomic=False,
fathers,noun,4.08,atomic=False,
fathom,noun,3.25,atomic=False,
fatigue,noun,3.86,atomic=False,
fatigued,verb,2.98,atomic=False,
fats,noun,3.58,atomic=True,
fattening,verb,2.73,atomic=False,
fatter,adj,3.06,atomic=False,
fattest,adj,2.65,atomic=False,
fatty,noun,3.8,atomic=False,
fatwa,noun,2.7,atomic=False,
faucet,noun,3.07,atomic=True,
fault,noun,4.64,atomic=True,
faulted,verb,2.72,atomic=False,
faultless,adj,2.6,atomic=False,
faults,noun,3.68,atomic=True,
faulty,adj,3.62,atomic=True,
fauna,noun,3.52,atomic=False,
faux,adj,3.55,atomic=True,
favor,noun,4.58,atomic=False,
favorable,adj,3.85,atomic=False,
favorably,adv,3.2,atomic=False,
favored,verb,3.77,atomic=False,
favoring,verb,3.16,atomic=False,
favorite,noun,4.97,atomic=False,
favorites,noun,4.02,atomic=False,
favors,noun,3.74,atomic=False,
favour,noun,4.31,atomic=True,
favoured,verb,3.55,atomic=True,
favouring,verb,2.84,atomic=False,
favours,noun,3.32,atomic=True,
fawn,noun,3.02,atomic=True,
fawning,verb,2.65,atomic=False,
fay,noun,3.29,atomic=True,
faze,verb,2.91,atomic=True,
fealty,noun,2.64,atomic=False,
fear,noun,4.95,atomic=True,
feared,verb,3.94,atomic=True,
fearful,adj,3.58,atomic=False,
fearing,verb,3.59,atomic=False,
fearless,adj,3.55,atomic=False,
fears,noun,4.17,atomic=True,
fearsome,adj,3.05,atomic=False,
feasible,adj,3.72,atomic=False,
feast,noun,3.95,atomic=True,
feasting,noun,2.85,atomic=False,
feasts,noun,2.98,atomic=True,
feat,noun,3.99,atomic=True,
feather,noun,3.69,atomic=False,
feathered,verb,3.05,atomic=False,
feathers,noun,3.79,atomic=False,
feats,noun,3.23,atomic=True,
feature,noun,4.82,atomic=False,
featured,verb,4.44,atomic=False,
features,noun,4.94,atomic=False,
featuring,verb,4.45,atomic=False,
fecal,adj,3.01,atomic=False,
feces,noun,3.22,atomic=False,
fed,noun,4.51,atomic=True,
federal,noun,5.13,atomic=False,
federally,adv,3.44,atomic=False,
federated,verb,2.94,atomic=False,
fedora,noun,3.06,atomic=False,
feds,noun,3.52,atomic=True,
fee,noun,4.51,atomic=True,
feeble,adj,3.21,atomic=False,
feed,noun,4.67,atomic=True,
feedback,noun,4.32,atomic=False,
feeder,noun,3.46,atomic=False,
feeders,noun,3.07,atomic=False,
feeding,noun,4.28,atomic=False,
feeds,noun,3.89,atomic=True,
feedstock,noun,2.6,atomic=False,
feel,noun,5.67,atomic=True,
feeling,noun,5.13,atomic=False,
feelings,noun,4.71,atomic=False,
feels,noun,4.9,atomic=True,
fees,noun,4.53,atomic=True,
feet,noun,4.99,atomic=True,
feigned,verb,2.65,atomic=True,
feigning,noun,2.62,atomic=False,
feisty,adj,3.07,atomic=True,
felicity,noun,3.36,atomic=False,
feline,noun,3.12,atomic=False,
fell,noun,4.85,atomic=True,
fella,noun,3.49,atomic=False,
fellas,noun,3.5,atomic=False,
felled,verb,2.86,atomic=True,
feller,noun,2.73,atomic=True,
felling,verb,2.76,atomic=True,
fellow,noun,4.76,atomic=False,
fellows,noun,3.82,atomic=False,
fells,noun,2.62,atomic=True,
felon,noun,3.17,atomic=True,
felonies,noun,3.0,atomic=True,
felons,noun,2.97,atomic=True,
felony,noun,3.77,atomic=True,
felt,noun,5.13,atomic=True,
female,noun,5.0,atomic=False,
females,noun,4.38,atomic=False,
feminine,noun,3.91,atomic=False,
feminism,noun,3.85,atomic=False,
feminist,noun,4.12,atomic=False,
feminists,noun,3.61,atomic=False,
femoral,adj,2.89,atomic=True,
femur,noun,3.0,atomic=False,
fen,noun,2.83,atomic=True,
fence,noun,4.21,atomic=True,
fenced,verb,3.16,atomic=True,
fences,noun,3.6,atomic=True,
fencing,noun,3.56,atomic=False,
fend,verb,3.21,atomic=True,
fender,noun,3.4,atomic=False,
fenders,noun,2.78,atomic=False,
fending,verb,2.6,atomic=False,
fennel,noun,2.96,atomic=False,
feral,adj,3.29,atomic=False,
ferment,noun,2.85,atomic=False,
fermented,verb,3.18,atomic=False,
fermi,noun,2.83,atomic=False,
fern,noun,3.27,atomic=True,
ferns,noun,3.12,atomic=True,
ferocious,adj,3.21,atomic=False,
ferocity,noun,2.9,atomic=False,
ferret,noun,3.01,atomic=False,
ferrets,noun,2.72,atomic=False,
ferries,noun,3.18,atomic=False,
ferrous,adj,2.79,atomic=False,
ferry,noun,4.02,atomic=False,
fertile,adj,3.62,atomic=False,
fertility,noun,3.78,atomic=False,
fertilize,verb,2.61,atomic=False,
fervent,adj,3.04,atomic=False,
fervently,adv,2.78,atomic=False,
fervor,noun,3.05,atomic=False,
fervour,noun,2.75,atomic=False,
fess,noun,2.66,atomic=True,
fester,noun,2.76,atomic=False,
festering,noun,2.69,atomic=False,
festival,noun,4.72,atomic=False,
festivals,noun,3.87,atomic=False,
festive,adj,3.58,atomic=False,
fet,noun,2.72,atomic=True,
fetal,adj,3.4,atomic=False,
fetch,noun,3.65,atomic=True,
fetched,verb,3.35,atomic=True,
fetching,verb,2.96,atomic=False,
fete,noun,2.68,atomic=True,
fetish,noun,3.59,atomic=True,
fetishes,noun,2.65,atomic=False,
fetus,noun,3.6,atomic=False,
fetuses,noun,2.85,atomic=False,
feud,noun,3.62,atomic=True,
feudal,adj,3.36,atomic=False,
feudalism,noun,2.78,atomic=False,
feuding,verb,2.76,atomic=False,
feuds,noun,2.89,atomic=True,
fever,noun,4.22,atomic=True,
feverish,adj,2.82,atomic=False,
fevers,noun,2.74,atomic=True,
few,noun,5.6,atomic=True,
fewer,adj,4.31,atomic=False,
fewest,adj,3.03,atomic=True,
fey,adj,2.98,atomic=True,
fiance,noun,3.4,atomic=False,
fiancee,noun,3.25,atomic=False,
fiasco,noun,3.3,atomic=False,
fiat,noun,3.63,atomic=False,
fib,noun,2.66,atomic=True,
fiber,noun,4.06,atomic=True,
fibers,noun,3.64,atomic=True,
fibre,noun,3.67,atomic=False,
fibres,noun,3.19,atomic=False,
fibrosis,noun,3.19,atomic=False,
fibrous,adj,2.94,atomic=False,
fickle,adj,3.12,atomic=False,
fiction,noun,4.44,atomic=False,
fictional,adj,3.86,atomic=False,
fictions,noun,2.71,atomic=False,
fiddle,noun,3.43,atomic=False,
fiddler,noun,2.83,atomic=False,
fiddling,verb,2.94,atomic=False,
fidelity,noun,3.52,atomic=False,
fiduciary,noun,3.05,atomic=False,
field,noun,5.24,atomic=True,
fielded,verb,3.03,atomic=False,
fielder,noun,3.19,atomic=False,
fielding,noun,3.49,atomic=False,
fields,noun,4.6,atomic=True,
fieldwork,noun,2.96,atomic=False,
fiend,noun,3.1,atomic=True,
fiends,noun,2.75,atomic=True,
fierce,adj,3.92,atomic=True,
fiercely,adv,3.35,atomic=False,
fiercest,adj,2.87,atomic=True,
fiery,adj,3.57,atomic=True,
fiesta,noun,3.34,atomic=False,
fife,noun,3.38,atomic=True,
fifteen,noun,4.14,atomic=False,
fifteenth,noun,3.3,atomic=False,
fifth,noun,4.78,atomic=True,
fifths,noun,3.05,atomic=True,
fifties,noun,3.21,atomic=True,
fiftieth,noun,2.63,atomic=False,
fifty,noun,4.29,atomic=True,
fig,noun,4.1,atomic=True,
fight,noun,5.23,atomic=True,
fighter,noun,4.32,atomic=False,
fighters,noun,4.21,atomic=False,
fighting,noun,4.92,atomic=False,
fights,noun,4.19,atomic=True,
figs,noun,3.41,atomic=True,
figure,noun,5.07,atomic=False,
figured,verb,4.39,atomic=False,
figures,noun,4.73,atomic=False,
figurine,noun,2.85,atomic=False,
figurines,noun,2.99,atomic=False,
figuring,noun,3.69,atomic=False,
filament,noun,3.09,atomic=False,
filaments,noun,2.95,atomic=False,
file,noun,4.75,atomic=True,
filed,verb,4.49,atomic=True,
files,noun,4.46,atomic=True,
filet,noun,2.8,atomic=True,
filial,adj,2.64,atomic=False,
filing,noun,4.05,atomic=False,
filings,noun,3.22,atomic=False,
fill,noun,4.64,atomic=True,
filled,verb,4.7,atomic=True,
filler,noun,3.42,atomic=True,
fillers,noun,3.06,atomic=True,
fillet,noun,2.97,atomic=False,
fillets,noun,2.73,atomic=False,
fillies,noun,2.72,atomic=False,
filling,noun,4.19,atomic=False,
fillings,noun,2.89,atomic=False,
fills,noun,3.71,atomic=True,
filly,noun,3.15,atomic=False,
film,noun,5.2,atomic=True,
filmed,verb,4.06,atomic=True,
filming,noun,4.19,atomic=False,
filmmaker,noun,3.62,atomic=False,
films,noun,4.64,atomic=True,
filter,noun,4.28,atomic=False,
filtered,verb,3.51,atomic=False,
filtering,verb,3.56,atomic=False,
filters,noun,3.88,atomic=False,
filth,noun,3.41,atomic=True,
filthy,adj,3.8,atomic=True,
fin,noun,3.7,atomic=True,
final,noun,5.28,atomic=False,
finale,noun,4.04,atomic=False,
finalised,verb,2.86,atomic=False,
finalist,noun,3.45,atomic=False,
finalists,noun,3.57,atomic=False,
finality,noun,2.62,atomic=False,
finalize,verb,2.89,atomic=False,
finalized,verb,3.31,atomic=False,
finally,adv,5.17,atomic=False,
finals,noun,4.45,atomic=False,
finance,noun,4.65,atomic=False,
financed,verb,3.69,atomic=False,
finances,noun,3.9,atomic=False,
financial,adj,5.08,atomic=False,
financier,noun,3.01,atomic=False,
financing,noun,4.13,atomic=False,
finch,noun,3.55,atomic=True,
find,noun,5.76,atomic=True,
finder,noun,3.28,atomic=False,
finders,noun,2.75,atomic=False,
finding,noun,4.85,atomic=False,
findings,noun,4.38,atomic=False,
finds,noun,4.61,atomic=True,
fine,noun,5.23,atomic=True,
fined,verb,3.7,atomic=True,
finely,adv,3.52,atomic=False,
finer,adj,3.4,atomic=False,
fines,noun,3.78,atomic=True,
finesse,noun,3.18,atomic=False,
finest,adj,4.15,atomic=True,
finger,noun,4.48,atomic=False,
fingered,verb,3.08,atomic=False,
fingering,noun,3.03,atomic=False,
fingers,noun,4.5,atomic=False,
fingertip,noun,2.67,atomic=False,
finish,noun,4.91,atomic=False,
finished,verb,4.94,atomic=False,
finisher,noun,3.14,atomic=False,
finishers,noun,2.95,atomic=False,
finishes,noun,3.9,atomic=False,
finishing,noun,4.3,atomic=False,
finite,adj,3.75,atomic=False,
fink,noun,3.07,atomic=True,
fins,noun,3.36,atomic=True,
fir,noun,3.48,atomic=True,
fire,noun,5.3,atomic=True,
firearm,noun,3.69,atomic=True,
firearms,noun,3.91,atomic=True,
fireball,noun,3.18,atomic=False,
firebird,noun,2.66,atomic=False,
fired,verb,4.63,atomic=True,
fireflies,noun,2.86,atomic=False,
firefly,noun,3.13,atomic=False,
firehouse,noun,2.87,atomic=False,
fireman,noun,3.2,atomic=False,
firemen,noun,3.11,atomic=False,
fireplace,noun,3.54,atomic=False,
firepower,noun,3.27,atomic=False,
fireproof,verb,2.78,atomic=False,
fires,noun,4.17,atomic=True,
fireside,noun,2.73,atomic=False,
firestone,noun,2.88,atomic=False,
firestorm,noun,2.92,atomic=True,
firewood,noun,3.16,atomic=False,
firework,noun,2.96,atomic=False,
fireworks,noun,3.83,atomic=False,
firing,noun,4.27,atomic=False,
firm,noun,4.79,atomic=True,
firmer,adj,2.97,atomic=True,
firmly,adv,4.0,atomic=False,
firmness,noun,2.8,atomic=False,
firms,noun,4.38,atomic=True,
firmware,noun,3.23,atomic=True,
firs,noun,2.77,atomic=True,
first,noun,6.11,atomic=True,
firstborn,noun,2.88,atomic=False,
firsthand,adj,3.25,atomic=False,
firstly,adv,3.73,atomic=False,
firsts,noun,2.96,atomic=True,
firth,noun,3.18,atomic=True,
fiscal,adj,4.26,atomic=False,
fiscally,adv,2.81,atomic=False,
fish,noun,4.9,atomic=True,
fished,verb,3.08,atomic=True,
fisher,noun,4.02,atomic=False,
fisheries,noun,3.69,atomic=False,
fisherman,noun,3.49,atomic=False,
fishermen,noun,3.65,atomic=False,
fishers,noun,2.93,atomic=False,
fishery,noun,3.22,atomic=False,
fishes,noun,3.42,atomic=False,
fishing,noun,4.47,atomic=False,
fishy,adj,3.28,atomic=True,
fission,noun,3.11,atomic=False,
